run_id,timestamp,agent_name,map_name,mode,generation,completed_generations,generations_total,best_score,avg_score,median_score,crashed_count,cars_total,cars_active,best_score_all,stagnation_epochs,time_s,max_time_s,save_as,load_from
20260712_225222_787785_hiyori_brain_small_dent_gyuu2,2026-07-12T22:52:38,hiyori_brain,students\maps\small_dent.csv,load,0,1,20,21066.005298,2446.525779,693.204132,73,100,27,21066.005298,0,15.864,20.0,gyuu2.npz,gyuu.npz
20260712_225222_787785_hiyori_brain_small_dent_gyuu2,2026-07-12T22:52:54,hiyori_brain,students\maps\small_dent.csv,load,1,2,20,3177.593689,1405.088158,700.990555,59,100,41,21066.005298,1,16.074,20.0,gyuu2.npz,gyuu.npz
20260712_225222_787785_hiyori_brain_small_dent_gyuu2,2026-07-12T22:53:03,hiyori_brain,students\maps\small_dent.csv,load,2,3,20,3136.491205,2737.549577,3001.209385,98,100,2,21066.005298,2,8.754,20.0,gyuu2.npz,gyuu.npz
20260712_225222_787785_hiyori_brain_small_dent_gyuu2,2026-07-12T22:53:13,hiyori_brain,students\maps\small_dent.csv,load,3,4,20,3273.597166,2599.578499,3003.462496,96,100,4,21066.005298,3,9.733,20.0,gyuu2.npz,gyuu.npz
20260712_225222_787785_hiyori_brain_small_dent_gyuu2,2026-07-12T22:53:33,hiyori_brain,students\maps\small_dent.csv,load,4,5,20,3189.936718,2294.52186,2945.272641,92,100,8,21066.005298,4,20.002,20.0,gyuu2.npz,gyuu.npz
20260712_225222_787785_hiyori_brain_small_dent_gyuu2,2026-07-12T22:53:53,hiyori_brain,students\maps\small_dent.csv,load,5,6,20,3824.186398,641.664954,523.1979,97,100,3,21066.005298,5,20.023,20.0,gyuu2.npz,gyuu.npz
20260712_225222_787785_hiyori_brain_small_dent_gyuu2,2026-07-12T22:54:13,hiyori_brain,students\maps\small_dent.csv,load,6,7,20,106399.264806,4886.572466,2204.097213,81,100,19,106399.264806,0,20.006,20.0,gyuu2.npz,gyuu.npz
20260712_225222_787785_hiyori_brain_small_dent_gyuu2,2026-07-12T22:54:33,hiyori_brain,students\maps\small_dent.csv,load,7,8,20,3257.808246,2354.435784,2979.780553,86,100,14,106399.264806,1,20.001,20.0,gyuu2.npz,gyuu.npz
