run_id,timestamp,agent_name,map_name,mode,generation,completed_generations,generations_total,best_score,avg_score,median_score,crashed_count,cars_total,cars_active,best_score_all,stagnation_epochs,time_s,max_time_s,save_as,load_from
20260712_213723_959504_hiyori_brain_back_and_forth_azarashi2,2026-07-12T21:37:34,hiyori_brain,students\maps\back_and_forth.csv,load,0,1,20,7873.831437,4234.404025,6945.551147,82,100,18,7873.831437,0,10.785,20.0,azarashi2.npz,azarashi.npz
20260712_213723_959504_hiyori_brain_back_and_forth_azarashi2,2026-07-12T21:37:48,hiyori_brain,students\maps\back_and_forth.csv,load,1,2,20,8034.168945,6296.537232,7460.538783,93,100,7,8034.168945,0,13.763,20.0,azarashi2.npz,azarashi.npz
20260712_213723_959504_hiyori_brain_back_and_forth_azarashi2,2026-07-12T21:37:58,hiyori_brain,students\maps\back_and_forth.csv,load,2,3,20,8116.905019,6407.322177,7579.634395,96,100,4,8116.905019,0,10.525,20.0,azarashi2.npz,azarashi.npz
20260712_213723_959504_hiyori_brain_back_and_forth_azarashi2,2026-07-12T21:38:10,hiyori_brain,students\maps\back_and_forth.csv,load,3,4,20,8147.990991,6723.440228,7691.800261,96,100,4,8147.990991,0,11.474,20.0,azarashi2.npz,azarashi.npz
20260712_213723_959504_hiyori_brain_back_and_forth_azarashi2,2026-07-12T21:38:21,hiyori_brain,students\maps\back_and_forth.csv,load,4,5,20,8212.881217,6346.786478,7828.28844,96,100,4,8212.881217,0,10.789,20.0,azarashi2.npz,azarashi.npz
20260712_213723_959504_hiyori_brain_back_and_forth_azarashi2,2026-07-12T21:38:29,hiyori_brain,students\maps\back_and_forth.csv,load,5,6,20,8185.415007,3727.558303,1394.162304,96,100,4,8212.881217,1,8.465,20.0,azarashi2.npz,azarashi.npz
20260712_213723_959504_hiyori_brain_back_and_forth_azarashi2,2026-07-12T21:38:40,hiyori_brain,students\maps\back_and_forth.csv,load,6,7,20,8241.622623,5999.784696,7881.483615,86,100,14,8241.622623,0,10.77,20.0,azarashi2.npz,azarashi.npz
