run_id,timestamp,agent_name,map_name,mode,generation,completed_generations,generations_total,best_score,avg_score,median_score,crashed_count,cars_total,cars_active,best_score_all,stagnation_epochs,time_s,max_time_s,save_as,load_from
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:44:27,hiyori_brain,students\maps\back_and_forth.csv,load,0,1,20,8609.968528,5012.852198,4280.144146,95,100,5,8609.968528,0,13.806,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:44:42,hiyori_brain,students\maps\back_and_forth.csv,load,1,2,20,9061.087709,5936.765029,5803.873661,97,100,3,9061.087709,0,14.542,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:44:53,hiyori_brain,students\maps\back_and_forth.csv,load,2,3,20,9192.828714,5525.406193,6488.22585,94,100,6,9192.828714,0,11.68,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:45:07,hiyori_brain,students\maps\back_and_forth.csv,load,3,4,20,9685.817646,6788.994632,8239.269969,95,100,5,9685.817646,0,14.152,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:45:20,hiyori_brain,students\maps\back_and_forth.csv,load,4,5,20,9192.155507,6525.47709,8192.192566,91,100,9,9685.817646,1,12.809,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:45:35,hiyori_brain,students\maps\back_and_forth.csv,load,5,6,20,9314.623959,5226.589535,7936.78342,85,100,15,9685.817646,2,14.349,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:45:55,hiyori_brain,students\maps\back_and_forth.csv,load,6,7,20,24640.950161,5801.677538,8023.49377,83,100,17,24640.950161,0,20.007,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:46:15,hiyori_brain,students\maps\back_and_forth.csv,load,7,8,20,23246.737997,6287.069271,8201.597353,83,100,17,24640.950161,1,20.012,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:46:35,hiyori_brain,students\maps\back_and_forth.csv,load,8,9,20,12920.069585,4929.019837,3981.362067,67,100,33,24640.950161,2,20.016,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:46:55,hiyori_brain,students\maps\back_and_forth.csv,load,9,10,20,13104.186832,4697.019781,4390.02085,63,100,37,24640.950161,3,20.029,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:47:15,hiyori_brain,students\maps\back_and_forth.csv,load,10,11,20,9952.478511,6296.293652,8688.891933,82,100,18,24640.950161,4,20.022,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:47:35,hiyori_brain,students\maps\back_and_forth.csv,load,11,12,20,12875.970616,5333.587467,7709.552604,69,100,31,24640.950161,5,20.019,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:47:55,hiyori_brain,students\maps\back_and_forth.csv,load,12,13,20,9851.058181,4637.123926,4818.922929,60,100,40,24640.950161,6,20.013,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:48:15,hiyori_brain,students\maps\back_and_forth.csv,load,13,14,20,27171.429754,5481.05261,7659.360349,55,100,45,27171.429754,0,20.015,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:48:35,hiyori_brain,students\maps\back_and_forth.csv,load,14,15,20,12973.711037,5151.949818,7684.479742,57,100,43,27171.429754,1,20.056,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:48:55,hiyori_brain,students\maps\back_and_forth.csv,load,15,16,20,9787.031391,6332.125189,7732.465997,81,100,19,27171.429754,2,20.018,20.0,azarashi3.npz,azarashi2.npz
20260712_214413_842142_hiyori_brain_back_and_forth_azarashi3,2026-07-12T21:49:15,hiyori_brain,students\maps\back_and_forth.csv,load,16,17,20,13122.265473,4484.420562,4538.844708,58,100,42,27171.429754,3,20.001,20.0,azarashi3.npz,azarashi2.npz
