run_id,timestamp,agent_name,map_name,mode,generation,completed_generations,generations_total,best_score,avg_score,median_score,crashed_count,cars_total,cars_active,best_score_all,stagnation_epochs,time_s,max_time_s,save_as,load_from
20260712_220821_683358_hiyori_brain_small_donut_hiyori,2026-07-12T22:08:26,hiyori_brain,students\maps\small_donut.csv,load,0,1,20,9713.910382,5969.121864,5591.577607,100,100,0,9713.910382,0,5.135,10.0,hiyori.npz,hiyori.npz
20260712_220821_683358_hiyori_brain_small_donut_hiyori,2026-07-12T22:08:33,hiyori_brain,students\maps\small_donut.csv,load,1,2,20,9643.855313,5610.991122,5382.888242,100,100,0,9713.910382,1,6.777,10.0,hiyori.npz,hiyori.npz
20260712_220821_683358_hiyori_brain_small_donut_hiyori,2026-07-12T22:08:43,hiyori_brain,students\maps\small_donut.csv,load,2,3,20,10112.46466,6355.975057,5804.561488,100,100,0,10112.46466,0,9.611,10.0,hiyori.npz,hiyori.npz
20260712_220821_683358_hiyori_brain_small_donut_hiyori,2026-07-12T22:08:53,hiyori_brain,students\maps\small_donut.csv,load,3,4,20,9604.949073,5486.31139,5571.023716,100,100,0,10112.46466,1,10.007,10.0,hiyori.npz,hiyori.npz
20260712_220821_683358_hiyori_brain_small_donut_hiyori,2026-07-12T22:09:03,hiyori_brain,students\maps\small_donut.csv,load,4,5,20,9698.068949,6314.145914,8299.941503,100,100,0,10112.46466,2,10.003,10.0,hiyori.npz,hiyori.npz
20260712_220821_683358_hiyori_brain_small_donut_hiyori,2026-07-12T22:09:13,hiyori_brain,students\maps\small_donut.csv,load,5,6,20,9688.889298,6003.510715,6004.463167,100,100,0,10112.46466,3,10.013,10.0,hiyori.npz,hiyori.npz
20260712_220821_683358_hiyori_brain_small_donut_hiyori,2026-07-12T22:09:23,hiyori_brain,students\maps\small_donut.csv,load,6,7,20,9907.840297,5688.981066,5451.714001,100,100,0,10112.46466,4,10.015,10.0,hiyori.npz,hiyori.npz
20260712_220821_683358_hiyori_brain_small_donut_hiyori,2026-07-12T22:09:31,hiyori_brain,students\maps\small_donut.csv,load,7,8,20,10024.48903,6900.278917,7021.116566,100,100,0,10112.46466,5,8.691,10.0,hiyori.npz,hiyori.npz
20260712_220821_683358_hiyori_brain_small_donut_hiyori,2026-07-12T22:09:38,hiyori_brain,students\maps\small_donut.csv,load,8,9,20,9912.255196,6300.739091,8323.002092,100,100,0,10112.46466,6,6.92,10.0,hiyori.npz,hiyori.npz
20260712_220821_683358_hiyori_brain_small_donut_hiyori,2026-07-12T22:09:48,hiyori_brain,students\maps\small_donut.csv,load,9,10,20,9809.582434,4749.130568,2843.745448,100,100,0,10112.46466,7,10.01,10.0,hiyori.npz,hiyori.npz
20260712_220821_683358_hiyori_brain_small_donut_hiyori,2026-07-12T22:09:58,hiyori_brain,students\maps\small_donut.csv,load,10,11,20,9846.041596,3684.467351,2958.284488,100,100,0,10112.46466,8,10.021,10.0,hiyori.npz,hiyori.npz
20260712_220821_683358_hiyori_brain_small_donut_hiyori,2026-07-12T22:10:06,hiyori_brain,students\maps\small_donut.csv,load,11,12,20,9961.631018,6362.878955,8356.793057,100,100,0,10112.46466,9,7.667,10.0,hiyori.npz,hiyori.npz
