run_id,timestamp,agent_name,map_name,mode,generation,completed_generations,generations_total,best_score,avg_score,median_score,crashed_count,cars_total,cars_active,best_score_all,stagnation_epochs,time_s,max_time_s,save_as,load_from
20260713_020626_560673_hiyori_brain_small_dent_neru1,2026-07-13T02:06:34,hiyori_brain,students\maps\small_dent.csv,load,0,1,20,-51300.735151,-60327.056565,-53557.534721,100,100,0,-51300.735151,0,7.592,15.0,neru1.npz,neru1.npz
20260713_020626_560673_hiyori_brain_small_dent_neru1,2026-07-13T02:06:43,hiyori_brain,students\maps\small_dent.csv,load,1,2,20,-51822.571853,-58170.548485,-52783.861341,100,100,0,-51300.735151,1,9.399,15.0,neru1.npz,neru1.npz
20260713_020626_560673_hiyori_brain_small_dent_neru1,2026-07-13T02:06:58,hiyori_brain,students\maps\small_dent.csv,load,2,3,20,-51850.222582,-57703.492239,-53387.693622,100,100,0,-51300.735151,2,15.019,15.0,neru1.npz,neru1.npz
