run_id,timestamp,agent_name,map_name,mode,generation,completed_generations,generations_total,best_score,avg_score,median_score,crashed_count,cars_total,cars_active,best_score_all,stagnation_epochs,time_s,max_time_s,save_as,load_from
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:47:52,hiyori_brain,students\maps\small_dent.csv,load,0,1,20,165993.11836,-37221.502362,-86521.015067,49,100,51,165993.11836,0,15.004,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:48:07,hiyori_brain,students\maps\small_dent.csv,load,1,2,20,190626.310733,17625.510155,26387.973191,77,100,23,190626.310733,0,15.009,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:48:22,hiyori_brain,students\maps\small_dent.csv,load,2,3,20,168830.010002,-1266.185763,-45491.645728,73,100,27,190626.310733,1,15.012,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:48:37,hiyori_brain,students\maps\small_dent.csv,load,3,4,20,174706.373368,8748.479642,-6998.931535,71,100,29,190626.310733,2,15.009,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:48:52,hiyori_brain,students\maps\small_dent.csv,load,4,5,20,205980.677594,12876.38931,-7463.207998,66,100,34,205980.677594,0,15.008,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:49:07,hiyori_brain,students\maps\small_dent.csv,load,5,6,20,201676.542486,21939.127082,29162.952993,69,100,31,205980.677594,1,15.007,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:49:22,hiyori_brain,students\maps\small_dent.csv,load,6,7,20,208162.46863,18997.692655,26048.889337,73,100,27,208162.46863,0,15.016,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:49:37,hiyori_brain,students\maps\small_dent.csv,load,7,8,20,231581.20636,19956.713556,-8584.933645,64,100,36,231581.20636,0,15.007,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:49:52,hiyori_brain,students\maps\small_dent.csv,load,8,9,20,213394.493205,3286.136865,-66870.801531,73,100,27,231581.20636,1,15.017,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:50:08,hiyori_brain,students\maps\small_dent.csv,load,9,10,20,213606.939217,17222.417291,23890.281019,65,100,35,231581.20636,2,15.02,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:50:23,hiyori_brain,students\maps\small_dent.csv,load,10,11,20,214621.360245,16581.779653,25322.36493,72,100,28,231581.20636,3,15.011,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:50:38,hiyori_brain,students\maps\small_dent.csv,load,11,12,20,222566.747829,13984.083387,4748.777204,65,100,35,231581.20636,4,15.006,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:50:53,hiyori_brain,students\maps\small_dent.csv,load,12,13,20,214833.903301,23709.837315,25887.61282,60,100,40,231581.20636,5,15.011,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:51:08,hiyori_brain,students\maps\small_dent.csv,load,13,14,20,219946.446031,60948.17392,106617.397708,58,100,42,231581.20636,6,15.022,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:51:23,hiyori_brain,students\maps\small_dent.csv,load,14,15,20,225352.326548,44184.815966,71237.381492,60,100,40,231581.20636,7,15.008,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:51:38,hiyori_brain,students\maps\small_dent.csv,load,15,16,20,223834.0039,51463.943284,27641.576418,58,100,42,231581.20636,8,15.017,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:51:53,hiyori_brain,students\maps\small_dent.csv,load,16,17,20,212510.149053,51557.322961,109377.623977,57,100,43,231581.20636,9,15.022,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:52:08,hiyori_brain,students\maps\small_dent.csv,load,17,18,20,246055.91689,52785.226722,32052.365247,59,100,41,246055.91689,0,15.017,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:52:23,hiyori_brain,students\maps\small_dent.csv,load,18,19,20,241230.240334,63353.290041,74415.19016,62,100,38,246055.91689,1,15.019,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:52:38,hiyori_brain,students\maps\small_dent.csv,load,19,20,20,249052.876361,43565.160958,26417.885328,59,100,41,249052.876361,0,15.001,15.0,neru1.npz,neru1.npz
20260712_234738_003578_hiyori_brain_small_dent_neru1,2026-07-12T23:52:53,hiyori_brain,students\maps\small_dent.csv,load,20,21,20,254917.525857,57592.510589,29998.300928,56,100,44,254917.525857,0,15.011,15.0,neru1.npz,neru1.npz
