run_id,timestamp,agent_name,map_name,mode,generation,completed_generations,generations_total,best_score,avg_score,median_score,crashed_count,cars_total,cars_active,best_score_all,stagnation_epochs,time_s,max_time_s,save_as,load_from
20260713_045531_709191_hiyori_brain_DefaultRace_yoshi5,2026-07-13T04:55:51,hiyori_brain,DefaultSettings\DefaultRace.csv,load,0,1,100,3897.764561,-51359.229943,-47371.326983,65,100,35,3897.764561,0,20.029,20.0,yoshi5.npz,yoshi4.npz
20260713_045531_709191_hiyori_brain_DefaultRace_yoshi5,2026-07-13T04:56:11,hiyori_brain,DefaultSettings\DefaultRace.csv,load,1,2,100,3582.844563,-69648.882743,-96823.555048,46,100,54,3897.764561,1,20.031,20.0,yoshi5.npz,yoshi4.npz
20260713_045531_709191_hiyori_brain_DefaultRace_yoshi5,2026-07-13T04:56:31,hiyori_brain,DefaultSettings\DefaultRace.csv,load,2,3,100,4122.247836,-55655.254756,-36378.956377,60,100,40,4122.247836,0,20.019,20.0,yoshi5.npz,yoshi4.npz
20260713_045531_709191_hiyori_brain_DefaultRace_yoshi5,2026-07-13T04:56:51,hiyori_brain,DefaultSettings\DefaultRace.csv,load,3,4,100,3153.968304,-64811.602159,-85262.011198,52,100,48,4122.247836,1,20.002,20.0,yoshi5.npz,yoshi4.npz
20260713_045531_709191_hiyori_brain_DefaultRace_yoshi5,2026-07-13T04:57:11,hiyori_brain,DefaultSettings\DefaultRace.csv,load,4,5,100,5363.176172,-51598.335224,-35556.80059,65,100,35,5363.176172,0,20.017,20.0,yoshi5.npz,yoshi4.npz
20260713_045531_709191_hiyori_brain_DefaultRace_yoshi5,2026-07-13T04:57:31,hiyori_brain,DefaultSettings\DefaultRace.csv,load,5,6,100,2600.947423,-48722.785958,-35607.432506,79,100,21,5363.176172,1,20.002,20.0,yoshi5.npz,yoshi4.npz
20260713_045531_709191_hiyori_brain_DefaultRace_yoshi5,2026-07-13T04:57:51,hiyori_brain,DefaultSettings\DefaultRace.csv,load,6,7,100,2985.633481,-59996.403686,-75426.284757,51,100,49,5363.176172,2,20.015,20.0,yoshi5.npz,yoshi4.npz
20260713_045531_709191_hiyori_brain_DefaultRace_yoshi5,2026-07-13T04:58:11,hiyori_brain,DefaultSettings\DefaultRace.csv,load,7,8,100,48565.609501,-54980.384596,-61622.326003,53,100,47,48565.609501,0,20.022,20.0,yoshi5.npz,yoshi4.npz
20260713_045531_709191_hiyori_brain_DefaultRace_yoshi5,2026-07-13T04:58:31,hiyori_brain,DefaultSettings\DefaultRace.csv,load,8,9,100,4109.352231,-58765.288652,-72297.565381,57,100,43,48565.609501,1,20.037,20.0,yoshi5.npz,yoshi4.npz
20260713_045531_709191_hiyori_brain_DefaultRace_yoshi5,2026-07-13T04:58:51,hiyori_brain,DefaultSettings\DefaultRace.csv,load,9,10,100,4283.830045,-62257.117703,-67019.789945,59,100,41,48565.609501,2,20.026,20.0,yoshi5.npz,yoshi4.npz
