run_id,timestamp,agent_name,map_name,mode,generation,completed_generations,generations_total,best_score,avg_score,median_score,crashed_count,cars_total,cars_active,best_score_all,stagnation_epochs,time_s,max_time_s,save_as,load_from
20260712_212759_107825_hiyori_brain_small_donut_azarashi,2026-07-12T21:28:07,hiyori_brain,students\maps\small_donut.csv,start,0,1,20,8103.259996,1006.181461,626.459975,91,100,9,8103.259996,0,8.427,20.0,azarashi.npz,userbrain.npz
20260712_212759_107825_hiyori_brain_small_donut_azarashi,2026-07-12T21:28:16,hiyori_brain,students\maps\small_donut.csv,start,1,2,20,9607.33079,2040.182408,1643.896299,94,100,6,9607.33079,0,9.304,20.0,azarashi.npz,userbrain.npz
20260712_212759_107825_hiyori_brain_small_donut_azarashi,2026-07-12T21:28:26,hiyori_brain,students\maps\small_donut.csv,start,2,3,20,11388.13506,3373.14073,2472.799892,100,100,0,11388.13506,0,9.306,20.0,azarashi.npz,userbrain.npz
20260712_212759_107825_hiyori_brain_small_donut_azarashi,2026-07-12T21:28:36,hiyori_brain,students\maps\small_donut.csv,start,3,4,20,9512.858082,4614.569072,5399.473012,100,100,0,11388.13506,1,10.175,20.0,azarashi.npz,userbrain.npz
20260712_212759_107825_hiyori_brain_small_donut_azarashi,2026-07-12T21:28:45,hiyori_brain,students\maps\small_donut.csv,start,4,5,20,9541.88724,4449.927706,5452.008285,100,100,0,11388.13506,2,9.641,20.0,azarashi.npz,userbrain.npz
