run_id,timestamp,agent_name,map_name,mode,generation,completed_generations,generations_total,best_score,avg_score,median_score,crashed_count,cars_total,cars_active,best_score_all,stagnation_epochs,time_s,max_time_s,save_as,load_from
20260713_021828_732985_hiyori_brain_small_dent_neru2,2026-07-13T02:18:43,hiyori_brain,students\maps\small_dent.csv,load,0,1,20,-27079.381872,-68407.799875,-51178.372415,68,100,32,-27079.381872,0,15.019,15.0,neru2.npz,neru1.npz
20260713_021828_732985_hiyori_brain_small_dent_neru2,2026-07-13T02:18:51,hiyori_brain,students\maps\small_dent.csv,load,1,2,20,-47227.336909,-62807.232697,-51269.912874,85,100,15,-27079.381872,1,8.059,15.0,neru2.npz,neru1.npz
20260713_021828_732985_hiyori_brain_small_dent_neru2,2026-07-13T02:19:06,hiyori_brain,students\maps\small_dent.csv,load,2,3,20,-28117.495275,-60884.135778,-50303.233292,85,100,15,-27079.381872,2,15.008,15.0,neru2.npz,neru1.npz
