run_id,timestamp,agent_name,map_name,mode,generation,completed_generations,generations_total,best_score,avg_score,median_score,crashed_count,cars_total,cars_active,best_score_all,stagnation_epochs,time_s,max_time_s,save_as,load_from
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:45:09,hiyori_brain,students\maps\02_gentle_dent.csv,load,0,1,100,-15494.955084,-49882.228779,-33823.444591,64,100,36,-15494.955084,0,21.45,30.0,yoshi8.npz,yoshi7.npz
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:45:33,hiyori_brain,students\maps\02_gentle_dent.csv,load,1,2,100,-15075.965833,-44978.134634,-24782.670192,63,100,37,-15075.965833,0,24.139,20.0,yoshi8.npz,yoshi7.npz
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:45:53,hiyori_brain,students\maps\02_gentle_dent.csv,load,2,3,100,22576.003402,-41132.318237,-30650.016218,67,100,33,22576.003402,0,20.012,20.0,yoshi8.npz,yoshi7.npz
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:46:13,hiyori_brain,students\maps\02_gentle_dent.csv,load,3,4,100,-9051.0478,-56759.842612,-59605.572103,74,100,26,22576.003402,1,20.05,20.0,yoshi8.npz,yoshi7.npz
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:46:33,hiyori_brain,students\maps\02_gentle_dent.csv,load,4,5,100,-3248.820994,-48887.06273,-35532.548517,66,100,34,22576.003402,2,20.03,20.0,yoshi8.npz,yoshi7.npz
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:46:53,hiyori_brain,students\maps\02_gentle_dent.csv,load,5,6,100,64943.547441,-53540.373821,-56757.604684,54,100,46,64943.547441,0,20.005,20.0,yoshi8.npz,yoshi7.npz
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:47:13,hiyori_brain,students\maps\02_gentle_dent.csv,load,6,7,100,172820.881807,-47273.259126,-59483.026036,56,100,44,172820.881807,0,20.021,20.0,yoshi8.npz,yoshi7.npz
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:47:33,hiyori_brain,students\maps\02_gentle_dent.csv,load,7,8,100,191378.780635,-38043.640787,-30292.522858,34,100,66,191378.780635,0,20.007,20.0,yoshi8.npz,yoshi7.npz
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:47:53,hiyori_brain,students\maps\02_gentle_dent.csv,load,8,9,100,132501.823952,-44225.278445,-30598.078254,33,100,67,191378.780635,1,20.011,20.0,yoshi8.npz,yoshi7.npz
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:48:13,hiyori_brain,students\maps\02_gentle_dent.csv,load,9,10,100,142968.135765,-52779.735309,-59981.399649,40,100,60,191378.780635,2,20.026,20.0,yoshi8.npz,yoshi7.npz
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:48:33,hiyori_brain,students\maps\02_gentle_dent.csv,load,10,11,100,149988.77575,-50534.138079,-60491.129557,41,100,59,191378.780635,3,20.039,20.0,yoshi8.npz,yoshi7.npz
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:48:53,hiyori_brain,students\maps\02_gentle_dent.csv,load,11,12,100,153407.431046,-42770.507026,-56199.587282,48,100,52,191378.780635,4,20.03,20.0,yoshi8.npz,yoshi7.npz
20260713_064448_025687_hiyori_brain_02_gentle_dent_yoshi8,2026-07-13T06:49:13,hiyori_brain,students\maps\02_gentle_dent.csv,load,12,13,100,189506.413094,-35756.837963,-32112.824864,49,100,51,191378.780635,5,20.026,20.0,yoshi8.npz,yoshi7.npz
