run_id,timestamp,agent_name,map_name,mode,generation,completed_generations,generations_total,best_score,avg_score,median_score,crashed_count,cars_total,cars_active,best_score_all,stagnation_epochs,time_s,max_time_s,save_as,load_from
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:46:41,hiyori_brain,students\maps\01_wide_rectangle.csv,load,0,1,20,-2828.000837,-43763.204853,-57367.213866,100,100,0,-2828.000837,0,5.648,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:46:48,hiyori_brain,students\maps\01_wide_rectangle.csv,load,1,2,20,-3198.263653,-31852.78897,-40362.692086,100,100,0,-2828.000837,1,6.933,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:46:56,hiyori_brain,students\maps\01_wide_rectangle.csv,load,2,3,20,-3354.283575,-44235.147109,-58507.234683,99,100,1,-2828.000837,2,7.952,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:47:03,hiyori_brain,students\maps\01_wide_rectangle.csv,load,3,4,20,-2473.615282,-21568.522658,-3695.969145,97,100,3,-2473.615282,0,6.232,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:47:10,hiyori_brain,students\maps\01_wide_rectangle.csv,load,4,5,20,-5116.748769,-45466.262103,-60845.949011,100,100,0,-2473.615282,1,7.587,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:47:15,hiyori_brain,students\maps\01_wide_rectangle.csv,load,5,6,20,-4652.805162,-92034.543896,-95257.841765,100,100,0,-2473.615282,2,5.181,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:47:23,hiyori_brain,students\maps\01_wide_rectangle.csv,load,6,7,20,-4614.53702,-43669.539614,-57486.027479,97,100,3,-2473.615282,3,7.812,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:47:32,hiyori_brain,students\maps\01_wide_rectangle.csv,load,7,8,20,-2784.759626,-39153.095509,-47264.252038,100,100,0,-2473.615282,4,9.105,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:47:40,hiyori_brain,students\maps\01_wide_rectangle.csv,load,8,9,20,-1833.679675,-50379.416484,-52288.651799,99,100,1,-1833.679675,0,7.408,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:47:47,hiyori_brain,students\maps\01_wide_rectangle.csv,load,9,10,20,-3154.200903,-39876.973976,-40426.772538,100,100,0,-1833.679675,1,7.637,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:48:00,hiyori_brain,students\maps\01_wide_rectangle.csv,load,10,11,20,-1758.927577,-33671.328143,-5903.217134,100,100,0,-1758.927577,0,12.813,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:48:15,hiyori_brain,students\maps\01_wide_rectangle.csv,load,11,12,20,-2145.570545,-37423.094804,-44440.219105,99,100,1,-1758.927577,1,15.008,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:48:30,hiyori_brain,students\maps\01_wide_rectangle.csv,load,12,13,20,-799.852487,-46081.378767,-60792.338066,100,100,0,-799.852487,0,15.017,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:48:45,hiyori_brain,students\maps\01_wide_rectangle.csv,load,13,14,20,-3199.258701,-51385.071,-60258.998412,93,100,7,-799.852487,1,15.03,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:49:00,hiyori_brain,students\maps\01_wide_rectangle.csv,load,14,15,20,-2727.577912,-48728.08615,-60319.627415,97,100,3,-799.852487,2,15.011,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:49:15,hiyori_brain,students\maps\01_wide_rectangle.csv,load,15,16,20,-42640.606756,-85281.558085,-85511.068768,100,100,0,-799.852487,3,15.019,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:49:30,hiyori_brain,students\maps\01_wide_rectangle.csv,load,16,17,20,-2459.961947,-61512.243205,-61848.583073,99,100,1,-799.852487,4,15.01,15.0,yoshi3.npz,yoshi2.npz
20260713_034636_356007_hiyori_brain_01_wide_rectangle_yoshi3,2026-07-13T03:49:45,hiyori_brain,students\maps\01_wide_rectangle.csv,load,17,18,20,-2405.747698,-34102.210252,-6387.432309,99,100,1,-799.852487,5,15.002,15.0,yoshi3.npz,yoshi2.npz
