run_id,timestamp,agent_name,map_name,mode,generation,completed_generations,generations_total,best_score,avg_score,median_score,crashed_count,cars_total,cars_active,best_score_all,stagnation_epochs,time_s,max_time_s,save_as,load_from
20260712_233531_701985_hiyori_brain_small_donut_neru2,2026-07-12T23:35:41,hiyori_brain,students\maps\small_donut.csv,load,0,1,20,-1431.419911,-55789.839566,-71431.064891,100,100,0,-1431.419911,0,10.01,10.0,neru2.npz,neru2.npz
20260712_233531_701985_hiyori_brain_small_donut_neru2,2026-07-12T23:35:51,hiyori_brain,students\maps\small_donut.csv,load,1,2,20,-39.449289,-33000.199455,-8918.695345,100,100,0,-39.449289,0,10.023,10.0,neru2.npz,neru2.npz
20260712_233531_701985_hiyori_brain_small_donut_neru2,2026-07-12T23:36:01,hiyori_brain,students\maps\small_donut.csv,load,2,3,20,2619.984739,-27519.557578,-8538.309573,100,100,0,2619.984739,0,10.014,10.0,neru2.npz,neru2.npz
20260712_233531_701985_hiyori_brain_small_donut_neru2,2026-07-12T23:36:11,hiyori_brain,students\maps\small_donut.csv,load,3,4,20,15990.473497,-27592.812735,-9340.531584,100,100,0,15990.473497,0,10.021,10.0,neru2.npz,neru2.npz
20260712_233531_701985_hiyori_brain_small_donut_neru2,2026-07-12T23:36:21,hiyori_brain,students\maps\small_donut.csv,load,4,5,20,14161.856873,-32868.091784,-17111.482113,100,100,0,15990.473497,1,10.012,10.0,neru2.npz,neru2.npz
20260712_233531_701985_hiyori_brain_small_donut_neru2,2026-07-12T23:36:31,hiyori_brain,students\maps\small_donut.csv,load,5,6,20,15258.522216,-34618.772862,-8886.292292,100,100,0,15990.473497,2,10.018,10.0,neru2.npz,neru2.npz
20260712_233531_701985_hiyori_brain_small_donut_neru2,2026-07-12T23:36:41,hiyori_brain,students\maps\small_donut.csv,load,6,7,20,-57.489168,-27840.76578,-18098.515897,100,100,0,15990.473497,3,10.008,10.0,neru2.npz,neru2.npz
20260712_233531_701985_hiyori_brain_small_donut_neru2,2026-07-12T23:36:51,hiyori_brain,students\maps\small_donut.csv,load,7,8,20,15418.712259,-24781.703793,-5234.845873,100,100,0,15990.473497,4,10.005,10.0,neru2.npz,neru2.npz
20260712_233531_701985_hiyori_brain_small_donut_neru2,2026-07-12T23:37:01,hiyori_brain,students\maps\small_donut.csv,load,8,9,20,2728.531909,-36952.68219,-17929.499301,100,100,0,15990.473497,5,10.014,10.0,neru2.npz,neru2.npz
